piece_name,H1,H4,GS,CPI
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/289.mid,1.9243,2.7209,0.5625,0.9412
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/29.mid,2.1708,2.7548,0.7833,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/290.mid,2.0855,2.7678,0.6614,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/291.mid,1.9328,2.6377,0.7064,0.8333
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/292.mid,1.6573,2.4431,0.5432,0.8462
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/293.mid,2.0673,2.6794,0.6071,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/294.mid,1.5424,2.3397,0.6362,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/295.mid,2.1304,2.7637,0.5667,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/296.mid,1.201,2.3875,0.7347,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/297.mid,2.1586,2.7011,0.5364,0.9
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/298.mid,1.9029,2.7731,0.5955,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/299.mid,1.6154,2.4551,0.6909,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/3.mid,1.9238,2.6829,0.7191,0.8421
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/30.mid,1.6632,2.5961,0.9071,0.9524
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/300.mid,2.2426,2.7043,0.5658,0.9615
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/301.mid,1.9943,2.6084,0.6488,0.8
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/302.mid,2.2566,2.7972,0.6875,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/303.mid,1.7036,2.3984,0.5938,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/305.mid,1.8961,2.3669,0.6964,0.3333
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/306.mid,1.6807,2.5517,0.7081,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/307.mid,2.073,2.4861,0.7121,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/308.mid,1.9475,2.8569,0.5539,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/309.mid,1.5358,2.538,0.7381,0.8333
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/31.mid,2.0611,2.6909,0.7162,0.8929
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/310.mid,2.5136,3.2056,0.5417,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/311.mid,2.0126,2.7721,0.6667,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/312.mid,2.3376,2.9449,0.7778,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/313.mid,1.701,2.6311,0.6068,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/314.mid,2.3058,2.9086,0.6877,0.9
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/315.mid,2.0105,2.4991,0.5764,1.0
/home/feiyuehchen/personality/llama2music/generation/REMI_20000_blank_model_4096/316.mid,2.2173,2.6706,0.6411,1.0
